filename,class,truncated,occluded,observation angle,xmin,ymin,xmax,ymax,height,width,length,xloc,yloc,zloc,rot_y,id
000965.txt,Car,0.2,1,2.12,0.0,204.71,282.99,374.0,1.46,1.58,3.72,-5.56,1.91,8.56,1.56,5106.0
000965.txt,Cyclist,0.07,1,2.67,942.57,191.12,1195.95,374.0,1.55,0.57,1.73,3.78,1.72,6.09,-3.08,5107.0
000965.txt,Cyclist,0.72,0,2.94,1070.16,196.17,1241.0,374.0,1.55,0.69,1.63,3.9,1.71,4.59,-2.67,5108.0
000965.txt,Car,0.0,2,1.68,485.29,188.5,548.66,243.49,1.57,1.6,3.99,-2.96,2.1,23.35,1.55,5109.0
000965.txt,Car,0.0,1,1.65,533.4,190.52,570.68,224.46,1.52,1.54,3.68,-2.84,2.43,35.62,1.57,5110.0
000965.txt,Van,0.0,1,1.62,547.49,175.57,579.14,211.78,2.47,1.98,5.81,-3.35,2.7,52.56,1.56,5111.0
000965.txt,Car,0.0,1,-0.14,655.01,184.5,766.22,228.27,1.62,1.65,4.14,3.88,2.11,28.51,-0.01,5112.0
000965.txt,Car,0.0,2,-0.1,646.86,186.34,744.33,220.74,1.55,1.66,4.47,4.02,2.23,34.61,0.01,5113.0
000965.txt,Car,0.0,1,-0.0,629.57,183.12,701.85,213.32,1.69,1.76,4.12,3.23,2.32,42.28,0.07,5114.0
000965.txt,Van,0.0,1,1.62,568.33,179.89,590.52,202.24,2.13,1.91,6.4,-3.03,2.85,72.6,1.58,5115.0
000965.txt,Van,0.0,1,1.75,411.91,173.04,527.15,273.24,1.95,1.75,4.63,-3.07,1.99,16.48,1.56,5116.0
000966.txt,Pedestrian,0.0,2,-2.75,663.62,145.53,684.28,202.25,1.76,0.53,0.64,2.12,0.68,22.34,-2.65,5117.0
000966.txt,Pedestrian,0.0,1,0.81,259.39,139.6,296.73,261.19,1.92,0.66,0.67,-5.48,1.27,11.58,0.38,5118.0
000966.txt,Pedestrian,0.82,0,0.79,1049.13,121.71,1223.0,369.0,1.77,0.66,1.0,2.36,1.57,2.74,1.45,5119.0
000966.txt,Pedestrian,0.0,0,1.22,799.68,138.76,883.35,330.77,1.81,0.75,0.96,2.32,1.42,7.19,1.53,5120.0
000966.txt,Pedestrian,0.0,0,1.17,723.48,147.02,788.14,336.46,1.81,0.82,0.89,1.49,1.49,7.29,1.36,5121.0
000966.txt,Pedestrian,0.0,0,0.51,917.3,138.78,1007.63,342.3,1.79,0.57,0.96,3.29,1.42,6.76,0.94,5122.0
000966.txt,Pedestrian,0.0,0,0.57,1025.9,147.68,1101.9,343.11,1.69,0.46,1.07,4.15,1.41,6.7,1.1,5123.0
000966.txt,Pedestrian,0.0,0,3.14,892.66,160.69,924.66,238.02,1.89,0.52,1.08,7.57,1.41,17.7,-2.75,5124.0
000966.txt,Pedestrian,0.0,0,1.32,503.26,143.48,568.93,324.2,1.8,0.58,0.92,-0.74,1.43,7.58,1.23,5125.0
000966.txt,Pedestrian,0.0,1,1.3,556.1,158.21,600.1,303.83,1.62,0.52,0.87,-0.39,1.37,8.37,1.26,5126.0
000966.txt,Pedestrian,0.0,1,1.32,590.22,140.25,638.88,300.54,1.85,0.55,0.95,0.04,1.38,8.67,1.33,5127.0
000966.txt,Pedestrian,0.0,0,1.13,634.44,163.42,678.78,294.0,1.56,0.56,0.77,0.67,1.36,8.92,1.2,5128.0
000966.txt,Pedestrian,0.0,1,1.18,663.17,143.21,708.5,284.84,1.77,0.64,0.89,1.12,1.3,9.34,1.3,5129.0
000966.txt,Pedestrian,0.0,1,1.37,498.55,141.18,534.22,240.17,1.78,0.61,0.88,-1.77,1.07,13.24,1.24,5130.0
000966.txt,Pedestrian,0.0,2,1.37,564.1,146.46,607.96,238.24,1.67,0.64,0.89,-0.4,1.05,13.39,1.34,5131.0
000966.txt,Pedestrian,0.0,1,1.3,599.1,139.34,648.35,238.58,1.82,0.67,0.99,0.31,1.06,13.53,1.32,5132.0
000966.txt,Pedestrian,0.0,2,1.27,661.09,141.95,706.24,235.84,1.75,0.58,0.96,1.48,1.03,13.72,1.37,5133.0
000966.txt,Van,0.97,3,-1.26,0.0,0.0,267.36,369.0,2.13,1.99,5.19,-3.17,1.67,3.69,-1.93,5134.0
000967.txt,Car,0.0,0,-1.71,538.94,161.32,584.43,194.83,1.6,1.76,3.84,-2.42,0.44,36.54,-1.78,5135.0
000967.txt,Car,0.0,0,-1.64,467.32,165.77,503.44,194.36,1.39,1.56,3.45,-6.35,0.43,36.91,-1.81,5136.0
000967.txt,Car,0.0,1,-1.63,456.59,165.36,484.33,186.56,1.41,1.66,3.76,-9.62,0.07,50.11,-1.82,5137.0
000968.txt,Car,0.0,0,1.7,592.53,176.62,628.22,200.99,1.44,1.68,4.39,0.05,1.69,45.14,1.7,5138.0
000969.txt,Van,0.0,3,-1.67,706.46,137.94,801.39,232.34,2.48,2.2,5.33,4.13,1.6,21.78,-1.48,5139.0
000969.txt,Car,0.0,1,-0.93,897.48,186.4,1104.37,263.73,1.37,1.56,4.19,8.07,1.68,14.92,-0.44,5140.0
000969.txt,Misc,0.0,3,-1.52,598.06,160.95,639.86,180.48,1.04,2.23,2.66,0.51,0.42,40.74,-1.51,5141.0
000969.txt,Van,0.0,3,-1.54,603.68,139.44,635.66,177.97,2.37,1.92,4.43,0.66,0.32,47.21,-1.52,5142.0
000970.txt,Car,0.0,0,1.81,363.34,189.89,491.99,266.63,1.41,1.76,4.4,-3.93,1.83,16.14,1.57,5143.0
000970.txt,Car,0.0,1,1.98,186.15,196.36,351.5,280.93,1.43,1.7,3.74,-6.9,1.97,14.96,1.56,5144.0
000970.txt,Car,0.0,1,-1.63,634.03,176.3,672.59,209.01,1.55,1.66,4.15,2.11,1.74,36.57,-1.58,5145.0
000970.txt,Car,0.0,2,1.74,454.73,186.86,519.29,232.1,1.41,1.66,3.35,-4.22,1.92,24.99,1.57,5146.0
000970.txt,Car,0.0,1,2.9,736.42,164.13,861.14,202.39,1.47,1.7,4.65,7.63,1.16,29.56,-3.14,5147.0
000970.txt,Car,0.0,2,2.91,730.06,156.17,836.13,200.7,1.91,1.81,4.33,7.72,1.21,32.56,-3.14,5148.0
000970.txt,Van,0.0,2,-0.53,955.21,141.06,1068.17,181.1,2.06,2.07,4.94,21.61,0.42,38.99,-0.03,5149.0
000971.txt,Pedestrian,0.0,1,2.81,470.87,173.03,500.43,240.61,1.61,0.87,1.03,-3.07,1.41,17.82,2.63,5150.0
000971.txt,Tram,0.0,2,-0.02,292.69,125.38,384.4,219.38,3.48,2.75,3.22,-10.39,1.39,28.42,-0.38,5151.0
000971.txt,Tram,0.0,2,-0.19,379.65,118.4,552.41,213.99,3.68,2.81,6.69,-5.7,1.22,30.2,-0.38,5152.0
000971.txt,Tram,0.0,2,-0.34,534.77,117.1,623.17,204.01,3.65,2.8,3.14,-1.04,0.93,32.04,-0.38,5153.0
000971.txt,Tram,0.0,2,-0.55,600.31,111.76,857.87,196.12,3.68,2.79,12.71,6.4,0.57,34.95,-0.38,5154.0
000971.txt,Person_sitting,0.48,3,-2.13,992.54,235.09,1212.43,373.0,1.24,0.68,0.72,2.62,1.56,3.89,-1.58,5155.0
000971.txt,Person_sitting,0.62,3,-2.98,1105.84,228.24,1237.0,373.0,1.23,0.57,0.68,3.13,1.51,3.84,-2.34,5156.0
000971.txt,Person_sitting,0.27,1,0.85,892.19,231.38,1051.25,373.0,1.15,0.63,0.75,2.48,1.53,4.96,1.28,5157.0
000971.txt,Person_sitting,0.21,3,1.45,994.65,213.64,1120.6,373.0,1.25,0.64,0.65,3.12,1.5,5.05,1.98,5158.0
000972.txt,Car,0.97,0,2.21,0.0,205.48,173.98,374.0,1.49,1.67,4.52,-4.56,1.77,4.27,1.42,5159.0
000972.txt,Cyclist,0.08,0,-2.13,933.71,106.96,1137.47,374.0,1.98,0.5,1.72,3.27,1.53,5.82,-1.64,5160.0
000972.txt,Car,0.0,0,1.61,535.33,177.01,556.56,193.88,1.51,1.81,4.07,-5.99,1.92,67.64,1.52,5161.0
000973.txt,Car,0.0,0,-1.94,746.37,192.28,1016.45,356.87,1.52,1.54,4.5,3.06,1.82,9.35,-1.63,5162.0
000973.txt,Van,0.0,0,-1.69,645.2,167.96,711.13,231.16,2.07,1.79,4.39,2.33,1.94,26.05,-1.61,5163.0
000974.txt,Car,0.0,0,-1.58,600.07,176.31,629.48,204.63,1.66,1.73,3.05,0.26,1.89,44.36,-1.57,5164.0
000974.txt,Truck,0.0,0,-1.72,641.8,162.22,686.25,193.05,2.85,2.63,12.34,5.32,1.94,73.56,-1.65,5165.0
000974.txt,Misc,0.0,1,1.93,316.11,164.25,371.71,212.3,2.85,2.02,3.84,-16.57,2.37,45.06,1.58,5166.0
000974.txt,Car,0.0,1,1.89,356.61,184.82,406.28,212.61,1.44,1.63,3.43,-12.7,2.13,40.17,1.58,5167.0
000975.txt,Car,0.0,0,-1.56,575.29,183.93,637.95,243.87,1.56,1.65,3.69,-0.12,1.9,21.03,-1.56,5168.0
000975.txt,Van,0.99,0,2.49,0.0,143.6,82.79,374.0,2.02,1.99,5.56,-6.3,1.76,4.43,1.56,5169.0
000975.txt,Car,0.0,1,1.84,396.19,187.1,443.77,211.39,1.29,1.57,4.38,-11.08,2.15,42.21,1.59,5170.0
000975.txt,Car,0.0,0,1.75,469.13,183.73,494.3,200.47,1.4,1.54,3.67,-11.29,2.38,63.59,1.57,5171.0
000975.txt,Car,0.0,0,-0.81,632.69,178.16,672.28,195.63,1.53,1.57,3.54,3.87,2.03,65.61,-0.75,5172.0
000976.txt,Van,0.67,3,2.04,0.0,114.06,400.08,374.0,1.85,1.84,4.06,-2.97,1.63,5.05,1.53,5173.0
000976.txt,Van,0.71,0,-2.09,811.67,134.32,1241.0,374.0,1.77,1.63,3.76,2.64,1.65,4.58,-1.6,5174.0
000976.txt,Car,0.0,0,1.71,400.47,183.04,525.97,278.57,1.46,1.63,4.47,-2.61,1.67,13.57,1.53,5175.0
000976.txt,Van,0.0,2,1.69,466.54,167.26,549.03,244.5,1.85,1.7,4.35,-2.69,1.74,19.61,1.55,5176.0
000976.txt,Car,0.0,2,1.74,502.14,169.74,576.7,224.18,1.7,1.82,4.45,-2.36,1.63,24.91,1.65,5177.0
000976.txt,Car,0.0,0,-1.05,637.33,171.85,686.64,201.83,1.57,1.56,2.62,2.83,1.53,39.36,-0.97,5178.0
000977.txt,Car,0.87,0,2.2,0.0,202.07,257.92,374.0,1.58,1.76,4.18,-4.4,1.86,5.18,1.52,5179.0
000977.txt,Car,0.55,0,-0.65,1072.59,111.3,1241.0,225.67,1.9,1.78,4.72,11.22,0.87,12.9,0.05,5180.0
000977.txt,Car,0.93,3,-2.32,1228.04,131.51,1241.0,187.6,1.8,1.65,3.55,20.99,0.45,21.79,-1.56,5181.0
000977.txt,Car,0.0,1,1.83,379.22,189.75,492.79,260.4,1.42,1.67,3.8,-4.02,1.86,17.11,1.6,5182.0
000977.txt,Car,0.0,1,1.93,209.32,188.44,436.01,317.25,1.55,1.71,4.5,-4.21,1.83,11.32,1.58,5183.0
000977.txt,Car,0.0,1,1.37,733.72,170.63,819.1,224.14,1.5,1.71,4.44,5.05,1.47,22.63,1.59,5184.0
000977.txt,Car,0.0,1,1.79,453.38,182.82,528.33,235.57,1.54,1.63,3.59,-3.8,1.88,23.29,1.63,5185.0
000977.txt,Car,0.0,1,1.7,504.67,184.58,552.34,222.41,1.42,1.46,3.63,-3.32,1.92,29.57,1.59,5186.0
000977.txt,Car,0.0,1,1.66,517.73,184.08,560.68,216.71,1.43,1.66,4.19,-3.37,1.99,34.66,1.57,5187.0
000977.txt,Car,0.0,0,-1.48,645.72,178.52,689.2,214.05,1.58,1.71,3.75,2.74,1.86,34.17,-1.4,5188.0
000977.txt,Car,0.0,1,-0.15,725.27,170.78,849.39,213.34,1.49,1.57,4.26,6.46,1.45,26.76,0.08,5189.0
000977.txt,Car,0.0,2,-0.99,687.44,176.24,740.44,205.07,1.61,1.6,3.11,6.08,1.82,42.18,-0.84,5190.0
000977.txt,Car,0.0,2,-0.41,649.63,170.27,694.91,183.8,1.38,1.6,4.49,6.58,1.13,76.34,-0.33,5191.0
000977.txt,Car,0.0,1,-0.21,537.1,174.09,575.37,186.89,1.29,1.47,3.77,-5.65,1.44,75.66,-0.28,5192.0
000978.txt,Car,0.0,0,1.61,439.76,194.95,517.78,270.88,1.65,1.75,3.39,-3.28,2.25,18.27,1.43,5193.0
000978.txt,Car,0.0,2,1.7,476.47,194.86,535.3,245.55,1.57,1.54,4.01,-3.67,2.4,25.72,1.56,5194.0
000979.txt,Car,0.0,0,-1.57,589.92,174.15,624.88,207.81,1.66,1.73,3.05,-0.16,1.75,37.55,-1.57,5195.0
000979.txt,Tram,0.0,0,-1.51,528.31,151.79,565.49,194.19,3.62,2.6,15.21,-5.89,1.9,69.65,-1.6,5196.0
000979.txt,Truck,0.0,2,-1.98,719.82,164.0,796.47,196.08,2.85,2.63,12.34,14.24,2.14,70.83,-1.78,5197.0
000980.txt,Car,0.0,0,1.69,407.6,183.37,456.4,224.94,1.78,1.72,4.0,-8.23,2.29,33.53,1.45,5198.0
000980.txt,Van,0.0,0,1.89,343.1,173.95,400.48,216.63,2.87,1.95,6.58,-17.09,2.99,52.11,1.57,5199.0
000980.txt,Car,0.0,0,1.9,130.24,200.8,273.65,280.48,1.47,1.69,3.74,-9.13,2.17,16.41,1.4,5200.0
000980.txt,Car,0.0,1,2.08,18.39,210.5,175.58,281.92,1.48,1.54,4.07,-13.29,2.56,18.94,1.47,5201.0
000980.txt,Car,0.0,1,0.19,157.71,196.63,238.55,220.76,1.43,1.55,4.37,-26.85,3.03,47.13,-0.33,5202.0
000980.txt,Car,0.0,0,1.86,871.93,170.32,913.67,193.6,1.48,1.61,3.61,18.71,1.33,47.71,2.23,5203.0
000981.txt,Van,0.0,3,-2.03,629.25,96.53,799.18,221.99,2.72,2.03,5.4,2.38,1.09,18.48,-1.9,5204.0
000981.txt,Car,0.0,0,-1.5,399.14,155.53,472.55,214.56,1.56,1.81,3.05,-4.97,1.12,20.77,-1.73,5205.0
000981.txt,Car,0.0,2,-1.39,444.21,155.18,493.11,190.0,1.35,1.38,3.44,-5.85,0.68,29.96,-1.58,5206.0
000981.txt,Car,0.0,0,1.89,503.55,147.65,534.12,165.65,1.5,1.56,4.15,-8.33,-0.71,66.16,1.76,5207.0
000981.txt,Truck,0.12,3,-0.78,883.36,56.75,1241.0,238.53,3.25,2.44,7.41,9.66,1.16,14.85,-0.21,5208.0
000982.txt,Car,0.98,0,-0.84,952.79,115.71,1241.0,374.0,1.69,1.76,4.12,3.49,1.55,2.2,0.11,5209.0
000982.txt,Van,0.39,0,1.94,0.0,89.53,504.6,374.0,2.13,1.91,6.4,-2.57,1.74,6.96,1.6,5210.0
000982.txt,Pedestrian,0.0,0,-1.83,786.56,163.16,818.56,232.77,1.67,0.7,0.44,4.65,1.44,17.57,-1.57,5211.0
000982.txt,Cyclist,0.0,1,1.72,487.13,174.55,515.4,236.54,1.71,0.56,1.68,-3.16,1.77,20.84,1.57,5212.0
000982.txt,Cyclist,0.0,0,1.69,509.42,172.0,528.43,220.87,1.81,0.51,1.71,-3.51,1.79,27.58,1.56,5213.0
000982.txt,Car,0.37,3,2.15,0.0,197.75,248.51,374.0,1.48,1.44,3.47,-5.53,1.8,7.82,1.55,5214.0
000982.txt,Car,0.0,0,-1.74,678.45,178.28,756.7,241.67,1.57,1.54,3.22,2.81,1.73,19.66,-1.6,5215.0
000982.txt,Car,0.0,2,-1.71,655.96,171.15,718.91,226.57,1.74,1.6,3.86,2.54,1.71,24.76,-1.61,5216.0
000982.txt,Pedestrian,0.0,0,0.68,609.25,167.4,619.25,194.35,1.9,0.42,1.04,0.21,1.52,51.37,0.69,5217.0
000982.txt,Pedestrian,0.0,1,0.73,615.57,168.94,624.91,195.18,1.87,0.5,0.9,0.68,1.6,51.85,0.74,5218.0
000982.txt,Car,0.0,0,1.65,542.91,171.57,564.78,194.15,1.86,1.57,3.83,-4.8,1.78,61.88,1.57,5219.0
000983.txt,Car,0.0,0,1.75,448.21,171.65,541.42,246.52,1.7,1.63,4.08,-2.88,1.7,18.58,1.6,5220.0
000983.txt,Car,0.2,0,-1.91,776.6,184.16,1088.58,374.0,1.59,1.59,2.47,2.45,1.7,6.17,-1.55,5221.0
000983.txt,Cyclist,0.0,3,1.62,570.52,173.75,596.15,250.92,1.81,0.55,1.19,-0.68,1.84,17.59,1.58,5222.0
000983.txt,Car,0.0,1,-1.72,715.8,190.09,860.92,299.6,1.37,1.59,3.22,2.51,1.66,10.99,-1.51,5223.0
000983.txt,Car,0.0,1,-1.4,507.7,181.68,570.26,223.46,1.4,1.67,3.72,-2.56,1.74,26.46,-1.5,5224.0
000983.txt,Car,0.0,0,1.51,642.75,178.07,673.96,204.16,1.49,1.61,3.74,2.84,1.81,43.42,1.57,5225.0
000983.txt,Car,0.0,1,-2.62,26.26,168.08,342.31,270.94,1.59,1.63,4.43,-7.13,1.55,12.29,-3.13,5226.0
000984.txt,Van,0.0,0,2.09,164.95,168.88,258.5,215.46,2.18,1.92,4.99,-20.08,2.03,36.61,1.59,5227.0
000984.txt,Misc,0.0,1,1.99,251.31,177.26,295.83,208.49,1.76,1.52,2.38,-19.73,2.04,42.33,1.55,5228.0
000984.txt,Car,0.0,0,1.91,373.48,182.4,419.25,203.92,1.49,1.88,4.41,-15.75,2.22,53.34,1.62,5229.0
000984.txt,Van,0.0,3,1.97,325.22,174.34,376.35,200.39,1.94,1.88,5.3,-20.36,2.09,56.88,1.62,5230.0
000985.txt,Car,0.0,0,-1.77,696.32,191.45,800.25,264.8,1.37,1.54,3.56,2.94,1.55,15.93,-1.59,5231.0
000985.txt,Car,0.13,0,-1.11,15.66,194.91,392.52,375.0,1.46,1.63,3.82,-3.65,1.6,7.3,-1.56,5232.0
000985.txt,Car,0.0,0,-1.34,403.88,184.17,503.51,256.16,1.57,1.61,3.42,-3.71,1.56,17.65,-1.54,5233.0
000985.txt,Car,0.0,0,-1.68,647.6,183.36,692.4,217.02,1.46,1.66,4.04,2.84,1.39,33.89,-1.59,5234.0
000985.txt,Car,0.0,2,-1.16,218.63,188.08,347.92,255.11,1.45,1.57,3.6,-7.95,1.55,17.88,-1.57,5235.0
000985.txt,Car,0.0,1,-1.41,467.58,185.46,530.64,230.89,1.47,1.61,4.16,-3.88,1.5,26.04,-1.56,5236.0
000985.txt,Car,0.0,2,-1.28,358.63,187.13,428.32,227.55,1.4,1.53,3.74,-8.2,1.5,27.71,-1.56,5237.0
000985.txt,Car,0.0,1,-1.35,418.68,185.07,465.08,214.86,1.41,1.52,3.8,-8.5,1.43,36.97,-1.58,5238.0
000985.txt,Car,0.0,1,-1.49,526.75,186.62,555.12,208.09,1.36,1.61,3.76,-4.53,1.48,48.92,-1.58,5239.0
000985.txt,Van,0.0,2,-1.42,474.06,178.37,508.11,203.76,1.88,1.86,5.13,-9.08,1.36,56.27,-1.58,5240.0
000985.txt,Car,0.0,0,-1.56,589.02,183.28,613.06,206.09,1.58,1.68,3.95,-0.49,1.45,52.71,-1.57,5241.0
000985.txt,Car,0.0,0,-1.59,623.38,184.65,639.71,201.11,1.44,1.41,3.41,2.17,1.41,66.08,-1.56,5242.0
000986.txt,Car,1.0,0,-2.55,997.44,192.9,1241.0,374.0,1.51,1.59,4.28,2.78,1.6,1.58,-1.58,5243.0
000986.txt,Car,0.0,0,-1.92,772.81,178.57,1071.39,371.48,1.56,1.57,3.78,2.93,1.64,7.78,-1.57,5244.0
000986.txt,Car,0.03,0,2.01,23.79,200.53,354.4,374.0,1.47,1.71,3.85,-4.49,1.85,8.38,1.53,5245.0
000986.txt,Car,0.0,1,1.87,294.57,187.18,444.57,294.83,1.73,1.65,3.7,-4.45,2.03,13.78,1.56,5246.0
000986.txt,Car,0.0,1,-1.74,691.91,183.24,798.06,262.22,1.54,1.66,3.79,2.86,1.79,16.26,-1.57,5247.0
000986.txt,Car,0.0,1,1.77,403.81,181.79,495.48,252.7,1.68,1.63,3.94,-4.22,1.94,19.35,1.56,5248.0
000986.txt,Car,0.0,2,-1.77,672.55,181.83,752.81,234.61,1.48,1.64,4.15,3.07,1.77,22.61,-1.64,5249.0
000986.txt,Van,0.0,1,-1.67,648.22,148.56,722.18,224.52,2.85,2.46,5.85,2.98,1.97,30.23,-1.57,5250.0
000986.txt,Car,0.0,1,-1.66,625.6,186.27,652.5,207.85,1.45,1.61,3.34,2.03,2.43,51.62,-1.62,5251.0
000986.txt,Car,0.0,0,-1.68,518.51,191.67,546.65,211.19,1.34,1.69,3.6,-5.87,2.79,54.19,-1.79,5252.0
000986.txt,Car,0.0,1,-1.85,605.37,184.34,637.4,206.23,1.69,1.59,3.77,0.87,2.64,58.58,-1.84,5253.0
000986.txt,Car,0.0,0,-1.78,583.05,187.85,607.75,203.96,1.49,1.71,3.58,-1.47,2.99,70.81,-1.8,5254.0
000987.txt,Car,0.0,1,-2.64,135.36,184.56,423.56,277.26,1.47,1.67,4.28,-5.66,1.7,12.52,-3.05,5255.0
000987.txt,Car,0.0,1,-2.96,282.26,183.69,479.2,245.7,1.38,1.67,4.37,-5.53,1.67,17.72,3.02,5256.0
000987.txt,Car,0.15,3,-0.55,907.88,166.15,1241.0,324.0,1.54,1.58,3.2,5.17,1.49,7.94,0.01,5257.0
000987.txt,Car,0.71,1,-0.73,987.9,168.58,1241.0,374.0,1.51,1.72,4.03,5.36,1.48,5.59,0.01,5258.0
000987.txt,Pedestrian,0.0,0,-1.9,472.18,168.4,493.51,218.43,1.88,0.67,1.18,-4.95,1.73,27.87,-2.07,5259.0
000988.txt,Car,0.67,3,2.29,0.0,191.96,77.54,253.81,1.49,1.76,4.01,-16.0,2.02,18.4,1.58,5260.0
000988.txt,Car,0.0,0,2.04,199.0,190.86,280.35,225.96,1.38,1.8,3.41,-16.08,2.2,31.43,1.57,5261.0
000988.txt,Cyclist,0.0,1,2.02,355.99,179.61,373.56,203.07,1.77,0.62,1.63,-18.82,2.29,55.35,1.7,5262.0
000988.txt,Car,0.0,0,2.02,388.38,183.3,429.67,203.17,1.45,1.74,3.42,-15.45,2.27,55.56,1.75,5263.0
000989.txt,Car,0.0,0,1.81,424.49,177.87,501.36,222.53,1.42,1.78,3.62,-4.73,1.31,24.93,1.62,5264.0
000990.txt,Car,0.37,0,0.71,0.0,203.74,223.66,300.02,1.36,1.68,4.49,-8.93,1.9,11.59,0.06,5265.0
000990.txt,Car,0.0,1,-3.0,496.6,180.28,547.4,200.35,1.49,1.64,3.7,-6.8,2.09,55.85,-3.12,5266.0
000991.txt,Car,0.0,0,-1.57,609.0,175.97,649.27,216.41,1.57,1.56,2.62,0.75,1.72,29.63,-1.54,5267.0
000991.txt,Car,0.0,0,1.81,415.78,186.79,516.72,248.26,1.43,1.68,4.19,-3.77,1.83,19.45,1.62,5268.0
000991.txt,Car,0.0,1,1.68,480.68,183.82,537.9,228.62,1.46,1.59,4.27,-3.62,1.88,26.25,1.54,5269.0
000991.txt,Car,0.0,1,1.7,518.65,179.79,559.57,207.68,1.38,1.62,4.06,-3.72,1.76,38.15,1.6,5270.0
000991.txt,Car,0.0,2,1.7,545.82,173.97,573.17,195.06,1.49,1.53,3.88,-3.73,1.6,53.48,1.63,5271.0
000992.txt,Van,1.0,0,2.56,0.0,9.24,372.52,374.0,2.13,1.91,6.4,-2.59,1.72,1.48,1.58,5272.0
000992.txt,Pedestrian,0.0,0,-1.89,838.1,155.55,876.76,246.7,1.67,0.7,0.44,4.55,1.35,13.47,-1.57,5273.0
000992.txt,Cyclist,0.0,0,1.81,403.25,174.79,457.69,277.46,1.71,0.56,1.68,-3.23,1.76,12.92,1.56,5274.0
000992.txt,Cyclist,0.0,0,1.74,463.17,170.34,492.7,238.7,1.81,0.51,1.71,-3.68,1.75,19.96,1.56,5275.0
000992.txt,Car,0.0,0,-1.78,694.52,174.87,805.75,261.39,1.57,1.54,3.22,2.72,1.63,14.84,-1.61,5276.0
000992.txt,Car,0.0,2,-1.7,663.76,167.23,742.28,237.48,1.74,1.6,3.86,2.43,1.62,19.93,-1.59,5277.0
000992.txt,Car,0.0,2,-1.66,650.71,165.91,711.69,223.14,1.83,1.69,4.44,2.38,1.63,25.46,-1.57,5278.0
000992.txt,Pedestrian,0.0,0,0.67,617.58,165.0,629.91,195.01,1.9,0.42,1.04,0.62,1.41,46.16,0.69,5279.0
000992.txt,Pedestrian,0.0,1,0.69,621.51,166.96,633.17,196.2,1.87,0.5,0.9,1.08,1.5,46.58,0.71,5280.0
000992.txt,Car,0.0,0,1.65,532.27,169.06,556.4,193.64,1.86,1.57,3.83,-5.17,1.6,56.98,1.56,5281.0
000992.txt,Car,0.0,2,1.72,471.58,176.36,514.64,209.91,1.5,1.46,3.7,-5.54,1.68,34.36,1.56,5282.0
000992.txt,Car,0.0,2,2.01,131.34,193.24,373.7,318.48,1.54,1.7,4.32,-5.41,1.91,11.54,1.58,5283.0
000992.txt,Car,0.0,1,1.88,314.39,184.58,435.22,261.54,1.54,1.54,3.72,-5.31,1.83,16.62,1.58,5284.0
000993.txt,Car,0.0,0,-2.32,757.58,174.01,829.51,202.22,1.62,1.72,4.35,11.09,1.72,43.98,-2.07,5285.0
000994.txt,Truck,0.0,0,-1.54,635.14,136.04,694.16,207.38,3.52,2.89,10.81,3.29,1.76,41.3,-1.46,5286.0
000994.txt,Car,0.0,0,2.13,107.18,182.53,202.23,222.36,1.58,1.64,3.88,-19.51,2.01,31.06,1.57,5287.0
000994.txt,Car,0.0,1,2.09,184.58,183.63,266.34,214.37,1.43,1.81,4.16,-19.37,1.99,36.49,1.6,5288.0
000994.txt,Car,0.0,1,2.03,263.65,181.86,324.64,207.6,1.47,1.67,4.31,-19.23,2.03,44.07,1.62,5289.0
000994.txt,Car,0.0,1,1.98,310.71,179.87,353.94,202.42,1.48,1.44,3.59,-19.06,1.97,49.59,1.62,5290.0
000994.txt,Car,0.0,1,1.95,343.58,179.95,382.96,199.47,1.42,1.68,3.38,-18.74,1.97,54.88,1.63,5291.0
000994.txt,Car,0.0,1,1.94,395.53,178.45,425.07,196.36,1.57,1.47,3.35,-18.16,2.09,65.67,1.67,5292.0
000995.txt,Car,0.0,0,-1.19,140.71,191.0,426.86,366.73,1.41,1.54,3.36,-3.12,1.54,7.71,-1.56,5293.0
000995.txt,Car,0.0,0,-1.53,509.13,171.24,587.2,242.43,1.52,1.67,4.38,-1.26,1.31,17.76,-1.61,5294.0
000995.txt,Car,0.0,2,-1.45,502.86,169.93,564.05,220.56,1.56,1.59,3.65,-2.23,1.21,24.21,-1.54,5295.0
000995.txt,Van,0.0,2,2.05,89.02,127.35,344.74,276.59,2.35,1.88,5.74,-7.16,1.5,14.28,1.59,5296.0
000995.txt,Car,0.0,0,-1.59,598.21,170.06,635.98,207.95,1.48,1.47,2.23,0.61,1.03,29.4,-1.57,5297.0
000995.txt,Car,0.0,0,1.79,462.18,174.02,503.05,202.49,1.42,1.44,3.19,-6.21,1.05,37.82,1.63,5298.0
000996.txt,Car,1.0,0,-2.79,1223.14,193.97,1241.0,374.0,1.51,1.62,3.73,2.87,1.56,0.64,-1.54,5299.0
000996.txt,Car,0.85,0,2.15,0.0,205.69,329.0,374.0,1.44,1.51,3.77,-3.26,1.72,4.48,1.55,5300.0
000996.txt,Car,0.0,1,1.93,167.89,215.89,432.08,352.81,1.14,1.68,3.85,-3.58,1.78,9.04,1.56,5301.0
000996.txt,Car,0.0,0,-1.85,730.69,184.29,973.88,330.9,1.43,1.68,4.39,2.75,1.6,9.43,-1.57,5302.0
